Read by,DR Version 10,11/7/2006 17:11,
10/14/2006 22:00,16.6,2.83,338
10/14/2006 22:10,16.8,1.82,338
10/14/2006 22:20,14.8,2.57,338
10/14/2006 22:30,15.8,2.19,338
10/14/2006 22:40,14.1,2.35,338
10/14/2006 22:50,13.9,1.87,338
10/14/2006 23:00,13.9,2.09,338
10/14/2006 23:10,13.8,1.71,338
10/14/2006 23:20,13.2,1.87,338
10/14/2006 23:30,13.5,1.82,338
10/14/2006 23:40,13.7,1.92,338
10/14/2006 23:50,13.5,1.34,338
10/15/2006 0:00,12.4,1.92,315
10/15/2006 0:10,14.4,1.82,338
10/15/2006 0:20,14.1,2.3,338
10/15/2006 0:30,13.5,2.19,338
10/15/2006 0:40,12.9,2.09,338
10/15/2006 0:50,11.6,2.62,338
10/15/2006 1:00,13.5,2.09,338
10/15/2006 1:10,13.6,1.82,338
10/15/2006 1:20,12.9,1.82,338
10/15/2006 1:30,11.4,2.3,338
10/15/2006 1:40,10.2,1.44,338
10/15/2006 1:50,11.3,1.87,338
10/15/2006 2:00,11.3,2.67,315
10/15/2006 2:10,10.5,2.14,338
10/15/2006 2:20,10.8,1.87,338
10/15/2006 2:30,12.3,1.92,338
10/15/2006 2:40,11.8,1.87,338
10/15/2006 2:50,11.7,2.51,338
10/15/2006 3:00,12.3,2.25,338
10/15/2006 3:10,12.3,2.35,338
10/15/2006 3:20,13.2,2.25,338
10/15/2006 3:30,15,2.25,315
10/15/2006 3:40,13,2.09,338
10/15/2006 3:50,11.5,1.76,315
10/15/2006 4:00,13.2,2.62,338
10/15/2006 4:10,13.6,2.14,338
10/15/2006 4:20,13.1,2.09,315
10/15/2006 4:30,13.2,2.19,338
10/15/2006 4:40,12,2.51,338
10/15/2006 4:50,12.2,2.57,338
10/15/2006 5:00,12.4,2.14,338
10/15/2006 5:10,13.5,1.92,338
10/15/2006 5:20,11.9,2.51,315
10/15/2006 5:30,12.5,2.83,315
10/15/2006 5:40,12.8,2.3,315
10/15/2006 5:50,14,2.25,315
10/15/2006 6:00,15.1,2.09,315
10/15/2006 6:10,16.7,2.62,338
10/15/2006 6:20,14.7,1.98,338
10/15/2006 6:30,16.6,2.09,338
10/15/2006 6:40,14.4,2.25,315
10/15/2006 6:50,16.5,2.35,338
10/15/2006 7:00,16.2,3.15,315
10/15/2006 7:10,15.2,2.78,315
10/15/2006 7:20,16.8,2.73,315
10/15/2006 7:30,16.9,2.41,338
10/15/2006 7:40,17.6,2.78,338
10/15/2006 7:50,15.6,2.89,338
10/15/2006 8:00,15.1,2.19,315
10/15/2006 8:10,13.7,2.46,315
10/15/2006 8:20,14.3,2.14,315
10/15/2006 8:30,14.2,2.51,315
10/15/2006 8:40,13,1.92,315
10/15/2006 8:50,13.6,2.67,315
10/15/2006 9:00,14,2.25,315
10/15/2006 9:10,15.4,2.03,315
10/15/2006 9:20,13.2,2.25,315
10/15/2006 9:30,12.8,1.87,315
10/15/2006 9:40,12.9,2.19,315
10/15/2006 9:50,14.6,2.46,315
10/15/2006 10:00,14.8,2.35,315
10/15/2006 10:10,14.3,2.03,293
10/15/2006 10:20,14.1,1.98,293
10/15/2006 10:30,12.3,2.03,293
10/15/2006 10:40,13,1.92,293
10/15/2006 10:50,14.8,1.87,293
10/15/2006 11:00,15.5,2.57,315
10/15/2006 11:10,15.8,2.19,315
10/15/2006 11:20,14.5,2.03,315
10/15/2006 11:30,14.6,2.41,315
10/15/2006 11:40,14.3,2.19,315
10/15/2006 11:50,15.6,2.19,315
10/15/2006 12:00,15.9,2.3,315
10/15/2006 12:10,16.9,2.51,315
10/15/2006 12:20,14.8,2.14,315
10/15/2006 12:30,14.5,2.09,315
10/15/2006 12:40,16.2,2.14,315
10/15/2006 12:50,14.9,2.35,315
10/15/2006 13:00,15.1,2.19,315
10/15/2006 13:10,16,2.35,315
10/15/2006 13:20,17.7,2.62,315
10/15/2006 13:30,16.2,3.05,315
10/15/2006 13:40,16,2.25,315
10/15/2006 13:50,16.4,2.09,315
10/15/2006 14:00,15.8,2.3,315
10/15/2006 14:10,14.3,2.62,315
10/15/2006 14:20,15.2,2.19,315
10/15/2006 14:30,13.5,2.3,315
10/15/2006 14:40,14.5,2.03,315
10/15/2006 14:50,12.6,2.09,315
10/15/2006 15:00,14.9,2.46,315
10/15/2006 15:10,15.2,2.35,315
10/15/2006 15:20,15.2,2.46,315
10/15/2006 15:30,13.8,2.19,315
10/15/2006 15:40,13.9,2.14,315
10/15/2006 15:50,13,1.82,315
10/15/2006 16:00,13.9,2.51,315
10/15/2006 16:10,15,2.35,315
10/15/2006 16:20,14.6,2.41,315
10/15/2006 16:30,14,2.51,315
10/15/2006 16:40,14.1,2.25,315
10/15/2006 16:50,14.2,2.3,315
10/15/2006 17:00,14.4,2.14,315
10/15/2006 17:10,13.9,2.62,315
10/15/2006 17:20,15.9,2.46,315
10/15/2006 17:30,15.4,2.14,315
10/15/2006 17:40,16.2,2.62,315
10/15/2006 17:50,14.7,2.19,315
10/15/2006 18:00,14.5,2.09,315
10/15/2006 18:10,16.2,2.62,315
10/15/2006 18:20,14.3,2.41,315
10/15/2006 18:30,12.8,2.03,315
10/15/2006 18:40,11.6,1.92,315
10/15/2006 18:50,14.4,2.19,315
10/15/2006 19:00,14.6,2.03,315
10/15/2006 19:10,16.4,2.73,315
10/15/2006 19:20,15.4,1.92,338
10/15/2006 19:30,15.3,2.25,338
10/15/2006 19:40,14.5,2.3,338
10/15/2006 19:50,16.1,2.62,315
10/15/2006 20:00,14.8,2.41,338
10/15/2006 20:10,15.1,2.62,338
10/15/2006 20:20,14.8,2.46,338
10/15/2006 20:30,17.1,2.51,338
10/15/2006 20:40,17.1,2.3,338
10/15/2006 20:50,18.6,2.62,338
10/15/2006 21:00,18.4,2.94,338
10/15/2006 21:10,17.9,3.21,338
10/15/2006 21:20,15.4,2.89,338
10/15/2006 21:30,15.7,2.83,338
10/15/2006 21:40,15.3,3.15,338
10/15/2006 21:50,15.9,3.58,338
10/15/2006 22:00,17.7,2.78,338
10/15/2006 22:10,17.9,3.48,338
10/15/2006 22:20,16.2,3.21,338
10/15/2006 22:30,19.9,2.99,338
10/15/2006 22:40,20,3.1,338
10/15/2006 22:50,20.3,2.67,338
10/15/2006 23:00,19.5,3.42,338
10/15/2006 23:10,18.4,3.37,338
10/15/2006 23:20,19.4,3.1,338
10/15/2006 23:30,17.4,2.67,338
10/15/2006 23:40,18.5,2.94,338
10/15/2006 23:50,17.3,2.99,338
10/16/2006 0:00,19.4,2.57,338
10/16/2006 0:10,16.6,3.21,315
10/16/2006 0:20,19.7,3.1,338
10/16/2006 0:30,18.4,3.48,315
10/16/2006 0:40,18.9,3.15,338
10/16/2006 0:50,20.6,2.83,338
10/16/2006 1:00,17.1,3.05,338
10/16/2006 1:10,17.8,2.83,338
10/16/2006 1:20,19.1,2.99,315
10/16/2006 1:30,20.3,3.8,315
10/16/2006 1:40,20.6,3.69,315
10/16/2006 1:50,20.9,3.53,315
10/16/2006 2:00,18.4,3.48,315
10/16/2006 2:10,16.9,2.51,315
10/16/2006 2:20,17.2,3.58,315
10/16/2006 2:30,15.2,2.67,315
10/16/2006 2:40,17.1,2.51,315
10/16/2006 2:50,15.6,2.62,315
10/16/2006 3:00,15.5,3.48,338
10/16/2006 3:10,16.9,2.67,338
10/16/2006 3:20,18.6,2.35,338
10/16/2006 3:30,17,2.3,338
10/16/2006 3:40,16.3,2.67,338
10/16/2006 3:50,15.8,2.35,315
10/16/2006 4:00,16.4,2.19,315
10/16/2006 4:10,15.8,2.19,315
10/16/2006 4:20,14.1,2.19,315
10/16/2006 4:30,15.2,2.14,315
10/16/2006 4:40,14,2.14,338
10/16/2006 4:50,14,2.14,338
10/16/2006 5:00,11.3,2.3,315
10/16/2006 5:10,12.7,1.76,315
10/16/2006 5:20,11.4,2.94,315
10/16/2006 5:30,11.7,2.25,315
10/16/2006 5:40,11.8,1.92,315
10/16/2006 5:50,14.5,2.51,315
10/16/2006 6:00,16.1,2.35,315
10/16/2006 6:10,15.2,1.98,315
10/16/2006 6:20,15,2.57,315
10/16/2006 6:30,14.4,3.1,315
10/16/2006 6:40,12.9,2.19,315
10/16/2006 6:50,10.2,1.76,315
10/16/2006 7:00,13,2.41,315
10/16/2006 7:10,13.1,2.09,315
10/16/2006 7:20,11.6,1.82,315
10/16/2006 7:30,13.6,2.14,315
10/16/2006 7:40,13.4,2.03,315
10/16/2006 7:50,12.9,1.98,315
10/16/2006 8:00,14.2,2.09,315
10/16/2006 8:10,14.3,2.41,315
10/16/2006 8:20,12.8,2.41,315
10/16/2006 8:30,12.5,2.35,315
10/16/2006 8:40,15.1,2.19,315
10/16/2006 8:50,15.6,2.25,315
10/16/2006 9:00,14.9,2.35,315
10/16/2006 9:10,13.3,2.14,315
10/16/2006 9:20,14.7,1.87,315
10/16/2006 9:30,14.4,2.19,315
10/16/2006 9:40,14.5,2.51,315
10/16/2006 9:50,12.7,2.25,315
10/16/2006 10:00,13.7,2.09,315
10/16/2006 10:10,14.1,1.92,338
10/16/2006 10:20,14.5,2.46,338
10/16/2006 10:30,14.1,2.03,315
10/16/2006 10:40,14.3,2.3,338
10/16/2006 10:50,13.9,2.14,338
10/16/2006 11:00,13.6,2.19,338
10/16/2006 11:10,13.5,1.92,338
10/16/2006 11:20,12.3,1.87,338
10/16/2006 11:30,12.9,1.76,338
10/16/2006 11:40,12.3,1.76,338
10/16/2006 11:50,12.2,1.34,338
10/16/2006 12:00,12,2.03,338
10/16/2006 12:10,10.9,1.55,338
10/16/2006 12:20,10.9,1.6,338
10/16/2006 12:30,10.9,1.71,338
10/16/2006 12:40,11.2,1.71,338
10/16/2006 12:50,9.9,1.55,0
10/16/2006 13:00,9.9,1.6,338
10/16/2006 13:10,10.5,1.34,338
10/16/2006 13:20,9.4,1.28,338
10/16/2006 13:30,10.5,1.39,338
10/16/2006 13:40,10.2,1.6,338
10/16/2006 13:50,10.6,1.55,338
10/16/2006 14:00,11,1.39,338
10/16/2006 14:10,9.5,1.55,338
10/16/2006 14:20,10.8,1.92,338
10/16/2006 14:30,11.2,1.44,338
10/16/2006 14:40,9.4,1.28,338
10/16/2006 14:50,11.3,1.66,338
10/16/2006 15:00,10.7,1.5,0
10/16/2006 15:10,11.2,1.44,0
10/16/2006 15:20,11,1.34,0
10/16/2006 15:30,11.7,1.34,0
10/16/2006 15:40,12.3,1.44,0
10/16/2006 15:50,12.3,1.44,338
10/16/2006 16:00,11.4,1.28,338
10/16/2006 16:10,10,1.02,0
10/16/2006 16:20,10.9,1.23,0
10/16/2006 16:30,10.5,1.23,0
10/16/2006 16:40,10.5,1.07,0
10/16/2006 16:50,9.8,1.02,0
10/16/2006 17:00,8.2,1.02,0
10/16/2006 17:10,7.1,0.91,0
10/16/2006 17:20,8,1.28,0
10/16/2006 17:30,10,1.44,23
10/16/2006 17:40,11.4,1.23,23
10/16/2006 17:50,10.9,1.5,45
10/16/2006 18:00,11.2,1.6,45
10/16/2006 18:10,12.2,1.92,68
10/16/2006 18:20,16,3.9,90
10/16/2006 18:30,17.3,2.57,113
10/16/2006 18:40,15.4,1.87,113
10/16/2006 18:50,16,1.87,113
10/16/2006 19:00,14.4,1.71,113
10/16/2006 19:10,15.6,1.98,113
10/16/2006 19:20,13.4,1.71,113
10/16/2006 19:30,15.6,1.92,113
10/16/2006 19:40,15.2,1.82,113
10/16/2006 19:50,19,2.67,113
10/16/2006 20:00,20.3,3.42,113
10/16/2006 20:10,24,3.05,113
10/16/2006 20:20,21.4,3.37,113
10/16/2006 20:30,23.4,3.32,113
10/16/2006 20:40,19.8,2.83,113
10/16/2006 20:50,18.1,2.57,113
10/16/2006 21:00,17.7,2.94,113
10/16/2006 21:10,24.5,3.85,113
10/16/2006 21:20,22.5,2.94,113
10/16/2006 21:30,24.7,3.21,113
10/16/2006 21:40,20.5,3.05,113
10/16/2006 21:50,22.8,2.78,113
10/16/2006 22:00,26.2,3.32,113
10/16/2006 22:10,23.3,3.05,113
10/16/2006 22:20,24.7,3.21,113
10/16/2006 22:30,24.1,3.37,113
10/16/2006 22:40,24.1,3.1,113
10/16/2006 22:50,24.5,2.78,113
10/16/2006 23:00,22.9,3.26,113
10/16/2006 23:10,23.5,2.83,113
10/16/2006 23:20,22,3.64,113
10/16/2006 23:30,27.6,3.32,113
10/16/2006 23:40,24.4,3.8,113
10/16/2006 23:50,25.2,3.26,113
10/17/2006 0:00,25.6,3.37,113
10/17/2006 0:10,25.9,2.67,113
10/17/2006 0:20,24.7,3.15,113
10/17/2006 0:30,26.8,3.42,113
10/17/2006 0:40,28.3,3.15,113
10/17/2006 0:50,24.8,3.26,113
10/17/2006 1:00,24.7,3.42,113
10/17/2006 1:10,26.2,3.96,113
10/17/2006 1:20,24.8,3.21,113
10/17/2006 1:30,22.9,3.32,113
10/17/2006 1:40,23.5,2.83,113
10/17/2006 1:50,22.7,2.83,113
10/17/2006 2:00,23.7,2.62,113
10/17/2006 2:10,25.6,3.15,113
10/17/2006 2:20,25.1,2.73,113
10/17/2006 2:30,23.6,2.99,113
10/17/2006 2:40,23.3,3.37,113
10/17/2006 2:50,21.8,3.05,113
10/17/2006 3:00,21.6,3.32,113
10/17/2006 3:10,23.5,2.94,113
10/17/2006 3:20,23.3,3.05,113
10/17/2006 3:30,23.5,3.53,113
10/17/2006 3:40,24.8,3.21,113
10/17/2006 3:50,24.7,2.41,113
10/17/2006 4:00,22.9,3.15,113
10/17/2006 4:10,23.2,3.58,135
10/17/2006 4:20,23.1,3.32,113
10/17/2006 4:30,23.6,3.37,135
10/17/2006 4:40,24.1,3.05,135
10/17/2006 4:50,21.5,3.21,135
10/17/2006 5:00,21.8,3.1,135
10/17/2006 5:10,21.6,2.67,135
10/17/2006 5:20,20.9,3.58,113
10/17/2006 5:30,19.8,3.21,135
10/17/2006 5:40,20.5,3.1,135
10/17/2006 5:50,19.5,3.32,135
10/17/2006 6:00,20.6,2.73,135
10/17/2006 6:10,19.2,3.37,135
10/17/2006 6:20,20.8,2.89,135
10/17/2006 6:30,17.1,3.96,113
10/17/2006 6:40,16.6,3.26,135
10/17/2006 6:50,16.9,2.41,135
10/17/2006 7:00,17.4,2.46,135
10/17/2006 7:10,17.1,2.03,135
10/17/2006 7:20,16.9,2.67,135
10/17/2006 7:30,15.2,2.89,135
10/17/2006 7:40,14.6,2.78,135
10/17/2006 7:50,16.3,2.62,135
10/17/2006 8:00,15,2.14,135
10/17/2006 8:10,13.5,2.14,135
10/17/2006 8:20,13.6,2.51,135
10/17/2006 8:30,13,1.98,135
10/17/2006 8:40,13.7,2.46,135
10/17/2006 8:50,14.9,2.19,135
10/17/2006 9:00,16.1,2.35,135
10/17/2006 9:10,16.5,2.67,135
10/17/2006 9:20,18.9,2.57,135
10/17/2006 9:30,15.4,2.41,113
10/17/2006 9:40,17.8,3.15,113
10/17/2006 9:50,18.2,2.67,113
10/17/2006 10:00,18.6,2.3,113
10/17/2006 10:10,18.1,3.42,113
10/17/2006 10:20,18.3,3.26,135
10/17/2006 10:30,15.3,2.19,113
10/17/2006 10:40,18.3,2.3,135
10/17/2006 10:50,20.9,2.83,135
10/17/2006 11:00,19.9,4.12,135
10/17/2006 11:10,17.9,2.94,135
10/17/2006 11:20,17.3,2.78,135
10/17/2006 11:30,16.2,3.37,135
10/17/2006 11:40,19.3,2.57,135
10/17/2006 11:50,18,2.62,135
10/17/2006 12:00,18.4,2.41,135
10/17/2006 12:10,16.3,2.25,135
10/17/2006 12:20,16.6,2.62,135
10/17/2006 12:30,16.6,2.19,135
10/17/2006 12:40,14.5,2.57,135
10/17/2006 12:50,14.5,2.46,135
10/17/2006 13:00,13.5,2.03,135
10/17/2006 13:10,12.7,1.98,135
10/17/2006 13:20,13.3,1.98,135
10/17/2006 13:30,12.1,1.55,135
10/17/2006 13:40,14.4,2.19,135
10/17/2006 13:50,13.8,2.14,135
10/17/2006 14:00,14.3,2.25,135
10/17/2006 14:10,15.4,2.19,135
10/17/2006 14:20,11.6,1.76,135
10/17/2006 14:30,13.5,1.76,135
10/17/2006 14:40,12.9,1.76,135
10/17/2006 14:50,12.9,2.25,135
10/17/2006 15:00,12.4,1.71,135
10/17/2006 15:10,14.3,1.92,158
10/17/2006 15:20,16.9,2.35,158
10/17/2006 15:30,16.7,2.35,158
10/17/2006 15:40,16.1,2.41,158
10/17/2006 15:50,12.7,1.6,135
10/17/2006 16:00,13.3,1.71,135
10/17/2006 16:10,14.6,1.76,135
10/17/2006 16:20,13,1.66,135
10/17/2006 16:30,11.4,1.39,113
10/17/2006 16:40,11.6,1.34,135
10/17/2006 16:50,14.1,3.1,113
10/17/2006 17:00,14.3,1.92,113
10/17/2006 17:10,14.4,13.63,113
10/17/2006 17:20,14.7,1.92,113
10/17/2006 17:30,13.6,1.55,113
10/17/2006 17:40,12.3,2.03,113
10/17/2006 17:50,11.5,1.82,113
10/17/2006 18:00,11.8,1.71,135
10/17/2006 18:10,11,1.71,113
10/17/2006 18:20,12.3,1.82,113
10/17/2006 18:30,12.4,1.39,113
10/17/2006 18:40,11.2,1.55,135
10/17/2006 18:50,11.7,1.6,135
10/17/2006 19:00,13.1,1.66,135
10/17/2006 19:10,12,1.76,135
10/17/2006 19:20,12.2,1.55,135
10/17/2006 19:30,13.1,1.92,135
10/17/2006 19:40,11.6,2.03,135
10/17/2006 19:50,10.6,1.55,135
10/17/2006 20:00,10.2,1.55,135
10/17/2006 20:10,10.5,1.66,135
10/17/2006 20:20,11,1.76,135
10/17/2006 20:30,10.1,1.66,135
10/17/2006 20:40,10.4,1.55,135
10/17/2006 20:50,10.2,1.5,135
10/17/2006 21:00,10.7,1.66,135
10/17/2006 21:10,11.5,1.5,113
10/17/2006 21:20,10.5,1.34,113
10/17/2006 21:30,10.5,1.28,113
10/17/2006 21:40,11.8,1.6,113
10/17/2006 21:50,11.4,1.23,113
10/17/2006 22:00,12,1.5,113
10/17/2006 22:10,11.5,1.55,113
10/17/2006 22:20,11.8,1.6,113
10/17/2006 22:30,12.6,2.14,135
10/17/2006 22:40,14.4,2.03,135
10/17/2006 22:50,13,2.3,135
10/17/2006 23:00,14.8,2.57,135
10/17/2006 23:10,13.3,1.98,135
10/17/2006 23:20,14.3,2.46,135
10/17/2006 23:30,14,2.14,135
10/17/2006 23:40,13.5,2.25,135
10/17/2006 23:50,13.8,2.03,135
10/18/2006 0:00,14.4,1.87,135
10/18/2006 0:10,14.6,2.3,135
10/18/2006 0:20,16,1.92,135
10/18/2006 0:30,14.3,2.35,135
10/18/2006 0:40,14.7,2.03,135
10/18/2006 0:50,14.3,2.03,135
10/18/2006 1:00,14,1.87,135
10/18/2006 1:10,15,2.25,135
10/18/2006 1:20,14.7,2.09,135
10/18/2006 1:30,13.6,2.57,135
10/18/2006 1:40,13.5,2.14,113
10/18/2006 1:50,15.2,1.87,113
10/18/2006 2:00,14.9,1.82,113
10/18/2006 2:10,14.6,2.19,113
10/18/2006 2:20,14.3,1.5,113
10/18/2006 2:30,14.3,1.92,135
10/18/2006 2:40,15.9,1.6,113
10/18/2006 2:50,14.7,2.19,113
10/18/2006 3:00,15.5,1.71,113
10/18/2006 3:10,17.3,2.19,113
10/18/2006 3:20,16.2,2.62,113
10/18/2006 3:30,17.1,2.14,113
10/18/2006 3:40,16.9,2.19,113
10/18/2006 3:50,18.1,2.83,113
10/18/2006 4:00,16.3,1.98,135
10/18/2006 4:10,14.5,2.73,113
10/18/2006 4:20,16.1,2.99,135
10/18/2006 4:30,14.7,2.83,135
10/18/2006 4:40,16.7,2.03,135
10/18/2006 4:50,16.5,2.35,135
10/18/2006 5:00,15.2,1.55,113
10/18/2006 5:10,13.8,2.94,113
10/18/2006 5:20,15.6,2.62,113
10/18/2006 5:30,13.8,1.71,113
10/18/2006 5:40,13.5,2.09,113
10/18/2006 5:50,14.4,2.41,135
10/18/2006 6:00,14.9,2.35,135
10/18/2006 6:10,12.8,2.25,113
10/18/2006 6:20,12.2,1.87,113
10/18/2006 6:30,11.9,1.76,113
10/18/2006 6:40,12.3,1.6,113
10/18/2006 6:50,11.8,1.55,113
10/18/2006 7:00,11.8,1.71,113
10/18/2006 7:10,13.8,1.71,113
10/18/2006 7:20,11.1,1.39,113
10/18/2006 7:30,11.7,1.34,113
10/18/2006 7:40,11.2,1.39,113
10/18/2006 7:50,10.2,1.12,113
10/18/2006 8:00,10.8,1.34,113
10/18/2006 8:10,10.8,1.18,113
10/18/2006 8:20,12.7,1.66,113
10/18/2006 8:30,12.4,1.82,113
10/18/2006 8:40,11.7,2.19,113
10/18/2006 8:50,10.8,1.28,113
10/18/2006 9:00,12.2,1.71,113
10/18/2006 9:10,11.7,1.44,113
10/18/2006 9:20,9.3,1.12,113
10/18/2006 9:30,11.1,1.18,113
10/18/2006 9:40,9.4,1.02,113
10/18/2006 9:50,11,1.5,113
10/18/2006 10:00,8.7,1.12,90
10/18/2006 10:10,11.4,1.23,90
10/18/2006 10:20,11.5,1.18,90
10/18/2006 10:30,10.2,1.28,113
10/18/2006 10:40,10,1.55,90
10/18/2006 10:50,9.3,1.02,90
10/18/2006 11:00,9.7,0.91,90
10/18/2006 11:10,9.9,0.96,90
10/18/2006 11:20,9.9,1.18,90
10/18/2006 11:30,9.1,1.23,90
10/18/2006 11:40,9,1.02,90
10/18/2006 11:50,8.7,0.75,68
10/18/2006 12:00,8.5,0.75,90
10/18/2006 12:10,7.4,0.7,90
10/18/2006 12:20,6.9,0.53,68
10/18/2006 12:30,6.9,0.59,68
10/18/2006 12:40,7,0.59,45
10/18/2006 12:50,7.4,0.53,68
10/18/2006 13:00,8.2,0.53,45
10/18/2006 13:10,7.9,0.59,45
10/18/2006 13:20,7.7,0.53,68
10/18/2006 13:30,7.4,0.43,68
10/18/2006 13:40,7.9,0.48,68
10/18/2006 13:50,7.2,0.53,45
10/18/2006 14:00,6.3,0.53,45
10/18/2006 14:10,5.8,0.59,45
10/18/2006 14:20,6.4,0.48,45
10/18/2006 14:30,6.5,0.43,45
10/18/2006 14:40,6.1,0.48,45
10/18/2006 14:50,6,0.43,45
10/18/2006 15:00,6,0.48,45
10/18/2006 15:10,5.9,0.53,45
10/18/2006 15:20,6,0.59,45
10/18/2006 15:30,6.5,0.48,23
10/18/2006 15:40,6.8,0.64,23
10/18/2006 15:50,6.9,0.48,23
10/18/2006 16:00,6.8,0.43,23
10/18/2006 16:10,6.9,0.59,23
10/18/2006 16:20,7.6,0.59,23
10/18/2006 16:30,7.9,0.53,23
10/18/2006 16:40,8,0.59,23
10/18/2006 16:50,8.6,0.8,0
10/18/2006 17:00,9.1,0.75,23
10/18/2006 17:10,8.7,0.7,23
10/18/2006 17:20,8.9,0.75,0
10/18/2006 17:30,9.1,0.7,0
10/18/2006 17:40,9.3,0.8,23
10/18/2006 17:50,9.6,0.75,0
10/18/2006 18:00,10.1,0.8,0
10/18/2006 18:10,10.6,0.86,0
10/18/2006 18:20,10.2,0.75,0
10/18/2006 18:30,10.4,0.75,0
10/18/2006 18:40,10.6,0.86,0
10/18/2006 18:50,9.9,0.86,0
10/18/2006 19:00,10.1,0.86,0
10/18/2006 19:10,10.2,0.86,0
10/18/2006 19:20,10.3,0.7,0
10/18/2006 19:30,10.7,0.86,0
10/18/2006 19:40,10.6,0.86,0
10/18/2006 19:50,11.2,0.75,0
10/18/2006 20:00,11.1,0.96,0
10/18/2006 20:10,10.8,0.8,0
10/18/2006 20:20,10.8,1.23,0
10/18/2006 20:30,9,1.12,0
10/18/2006 20:40,9.3,1.02,0
10/18/2006 20:50,8.4,1.12,0
10/18/2006 21:00,7.5,1.02,0
10/18/2006 21:10,6.9,1.02,0
10/18/2006 21:20,7.4,0.59,0
10/18/2006 21:30,7.6,0.91,0
10/18/2006 21:40,7.5,0.91,0
10/18/2006 21:50,7.2,0.96,23
10/18/2006 22:00,6.2,1.12,0
10/18/2006 22:10,6.4,0.91,0
10/18/2006 22:20,6.7,1.23,0
10/18/2006 22:30,6.7,1.18,0
10/18/2006 22:40,5.6,0.86,338
10/18/2006 22:50,5.4,1.07,338
10/18/2006 23:00,7.1,1.18,0
10/18/2006 23:10,7.2,0.86,338
10/18/2006 23:20,7.6,1.18,338
10/18/2006 23:30,7.9,1.23,338
10/18/2006 23:40,9.3,1.23,0
10/18/2006 23:50,9.1,1.28,338
10/19/2006 0:00,9.9,1.82,0
10/19/2006 0:10,11.2,1.6,0
10/19/2006 0:20,11.9,2.03,338
10/19/2006 0:30,10.8,1.6,0
10/19/2006 0:40,11.8,1.76,338
10/19/2006 0:50,12.2,1.66,0
10/19/2006 1:00,12.5,1.92,0
10/19/2006 1:10,12.2,2.35,0
10/19/2006 1:20,12.2,1.92,0
10/19/2006 1:30,13,2.3,0
10/19/2006 1:40,12.4,2.41,0
10/19/2006 1:50,12.2,1.55,0
10/19/2006 2:00,12.8,2.19,0
10/19/2006 2:10,12.1,2.19,0
10/19/2006 2:20,12.9,2.67,0
10/19/2006 2:30,13.3,1.87,0
10/19/2006 2:40,12.1,2.14,0
10/19/2006 2:50,14.7,1.82,0
10/19/2006 3:00,13.3,2.09,0
10/19/2006 3:10,12.8,1.87,23
10/19/2006 3:20,11.6,1.71,23
10/19/2006 3:30,12.1,1.66,23
10/19/2006 3:40,12.7,1.98,23
10/19/2006 3:50,13.2,2.46,23
10/19/2006 4:00,12.3,1.76,23
10/19/2006 4:10,12,1.6,23
10/19/2006 4:20,13,1.92,45
10/19/2006 4:30,12.6,1.87,45
10/19/2006 4:40,12.7,1.5,45
10/19/2006 4:50,13.6,1.92,68
10/19/2006 5:00,13.6,1.71,68
10/19/2006 5:10,13,1.39,68
10/19/2006 5:20,11.5,1.12,68
10/19/2006 5:30,9.3,0.96,68
10/19/2006 5:40,8.2,0.8,68
10/19/2006 5:50,7.5,0.59,45
10/19/2006 6:00,6.4,0.75,45
10/19/2006 6:10,5.8,0.75,45
10/19/2006 6:20,6.1,0.86,45
10/19/2006 6:30,6.4,0.7,45
10/19/2006 6:40,6.6,0.91,45
10/19/2006 6:50,7.5,0.48,45
10/19/2006 7:00,7.6,0.75,23
10/19/2006 7:10,8.4,0.86,23
10/19/2006 7:20,9.1,0.59,23
10/19/2006 7:30,9.5,0.8,23
10/19/2006 7:40,10.1,0.75,23
10/19/2006 7:50,10.1,0.8,23
10/19/2006 8:00,10.6,0.75,23
10/19/2006 8:10,10.9,0.7,23
10/19/2006 8:20,11.3,0.7,23
10/19/2006 8:30,10.2,0.96,23
10/19/2006 8:40,9.9,0.86,23
10/19/2006 8:50,10.1,0.96,23
10/19/2006 9:00,9.9,0.8,23
10/19/2006 9:10,9.8,0.86,23
10/19/2006 9:20,9.1,0.8,23
10/19/2006 9:30,8.6,0.91,23
10/19/2006 9:40,8.2,0.8,23
10/19/2006 9:50,8.1,0.86,23
10/19/2006 10:00,8.6,0.8,45
10/19/2006 10:10,8.2,0.96,45
10/19/2006 10:20,7.8,0.7,45
10/19/2006 10:30,8.3,0.7,45
10/19/2006 10:40,8.5,0.64,45
10/19/2006 10:50,8.2,0.86,23
10/19/2006 11:00,7.8,0.86,23
10/19/2006 11:10,6.8,0.64,45
10/19/2006 11:20,6.9,0.64,23
10/19/2006 11:30,6.9,0.7,45
10/19/2006 11:40,7.2,0.59,23
10/19/2006 11:50,7.5,0.7,45
10/19/2006 12:00,7.1,0.59,23
10/19/2006 12:10,7.8,0.48,23
10/19/2006 12:20,8.2,0.53,23
10/19/2006 12:30,8.2,0.48,23
10/19/2006 12:40,8.6,0.48,23
10/19/2006 12:50,9.3,0.53,23
10/19/2006 13:00,9.5,0.53,23
10/19/2006 13:10,8.7,0.48,23
10/19/2006 13:20,8.9,0.48,23
10/19/2006 13:30,9.1,0.64,23
