Read by,DR Version 10,6/14/2006 9:28,
5/10/2006 2:30,25.9,2.67,113
5/10/2006 2:40,24.8,2.99,113
5/10/2006 2:50,24.6,2.89,113
5/10/2006 3:00,24.9,2.73,113
5/10/2006 3:10,26.7,3.48,113
5/10/2006 3:20,25.5,3.64,113
5/10/2006 3:30,25.6,3.48,113
5/10/2006 3:40,26,2.94,113
5/10/2006 3:50,26.3,3.37,113
5/10/2006 4:00,25.6,2.67,113
5/10/2006 4:10,26.3,3.53,113
5/10/2006 4:20,24.6,2.62,113
5/10/2006 4:30,23.9,3.21,113
5/10/2006 4:40,21.9,2.67,113
5/10/2006 4:50,22.5,2.51,113
5/10/2006 5:00,23.1,3.15,113
5/10/2006 5:10,26.2,3.15,113
5/10/2006 5:20,24.1,2.46,113
5/10/2006 5:30,22,2.25,113
5/10/2006 5:40,19.1,2.25,113
5/10/2006 5:50,25.7,3.37,113
5/10/2006 6:00,24.4,3.53,113
5/10/2006 6:10,25.6,3.48,135
5/10/2006 6:20,20.9,3.21,135
5/10/2006 6:30,22.1,2.78,135
5/10/2006 6:40,24.5,3.8,135
5/10/2006 6:50,28.6,3.53,135
5/10/2006 7:00,25.9,3.32,158
5/10/2006 7:10,23.6,2.94,158
5/10/2006 7:20,21.6,2.35,135
5/10/2006 7:30,23,2.67,135
5/10/2006 7:40,20.7,2.57,135
5/10/2006 7:50,21.1,3.53,135
5/10/2006 8:00,34.4,4.22,135
5/10/2006 8:10,22.5,4.49,135
5/10/2006 8:20,17.6,1.76,113
5/10/2006 8:30,18.2,1.76,113
5/10/2006 8:40,18.6,2.03,113
5/10/2006 8:50,23.9,4.12,135
5/10/2006 9:00,26.3,2.89,135
5/10/2006 9:10,23.6,2.14,135
5/10/2006 9:20,24.6,3.21,113
5/10/2006 9:30,24.7,2.83,135
5/10/2006 9:40,26.9,3.37,135
5/10/2006 9:50,23.5,2.78,135
5/10/2006 10:00,22.3,2.94,135
5/10/2006 10:10,19.7,2.35,113
5/10/2006 10:20,21.7,2.51,113
5/10/2006 10:30,22.5,2.89,113
5/10/2006 10:40,22.8,2.83,113
5/10/2006 10:50,23.4,2.89,113
5/10/2006 11:00,25.7,2.78,113
5/10/2006 11:10,25.4,2.57,113
5/10/2006 11:20,25.2,3.53,113
5/10/2006 11:30,27.9,2.89,113
5/10/2006 11:40,28,3.1,113
5/10/2006 11:50,27.1,3.26,135
5/10/2006 12:00,29.4,3.1,113
5/10/2006 12:10,26.8,2.83,135
5/10/2006 12:20,26.4,2.83,135
5/10/2006 12:30,24.8,2.67,135
5/10/2006 12:40,24.9,3.42,135
5/10/2006 12:50,24.4,2.41,135
5/10/2006 13:00,24.9,3.26,135
5/10/2006 13:10,23.9,3.15,135
5/10/2006 13:20,24.5,2.78,135
5/10/2006 13:30,23.3,2.94,135
5/10/2006 13:40,23.8,3.05,135
5/10/2006 13:50,25.6,3.37,135
5/10/2006 14:00,25.7,3.05,135
5/10/2006 14:10,24.3,2.78,135
5/10/2006 14:20,23.5,2.67,135
5/10/2006 14:30,24.5,2.89,135
5/10/2006 14:40,26.6,3.32,135
5/10/2006 14:50,27.1,3.1,135
5/10/2006 15:00,27.3,3.74,135
5/10/2006 15:10,29.9,3.48,135
5/10/2006 15:20,28.1,3.26,135
5/10/2006 15:30,27.8,4.12,135
5/10/2006 15:40,28.4,3.48,135
5/10/2006 15:50,26.2,3.42,135
5/10/2006 16:00,26.2,2.94,135
5/10/2006 16:10,26.6,4.06,135
5/10/2006 16:20,25.2,3.32,135
5/10/2006 16:30,24.6,3.42,135
5/10/2006 16:40,24.4,3.05,135
5/10/2006 16:50,25.3,2.99,135
5/10/2006 17:00,26.4,3.53,135
5/10/2006 17:10,23.7,3.26,135
5/10/2006 17:20,22,3.42,135
5/10/2006 17:30,22.3,2.51,135
5/10/2006 17:40,21.1,2.41,135
5/10/2006 17:50,19.7,2.46,135
5/10/2006 18:00,19.6,2.46,135
5/10/2006 18:10,19.7,2.3,135
5/10/2006 18:20,20.8,2.51,135
5/10/2006 18:30,21.1,2.62,135
5/10/2006 18:40,21.2,2.73,135
5/10/2006 18:50,22.1,2.51,135
5/10/2006 19:00,20.7,2.46,135
5/10/2006 19:10,21,2.99,135
5/10/2006 19:20,21.8,2.35,135
5/10/2006 19:30,21.2,2.67,135
5/10/2006 19:40,24,2.67,135
5/10/2006 19:50,23.2,2.78,135
5/10/2006 20:00,22.7,3.48,135
5/10/2006 20:10,22,2.89,135
5/10/2006 20:20,23.3,3.15,135
5/10/2006 20:30,26.3,3.05,135
5/10/2006 20:40,26.2,3.21,158
5/10/2006 20:50,27.4,2.62,158
5/10/2006 21:00,29.5,3.74,158
5/10/2006 21:10,27.6,3.05,158
5/10/2006 21:20,31.3,3.58,158
5/10/2006 21:30,29.9,3.8,158
5/10/2006 21:40,27.7,4.38,158
5/10/2006 21:50,28.5,4.65,158
5/10/2006 22:00,28.2,3.42,135
5/10/2006 22:10,27.1,4.12,158
5/10/2006 22:20,26.5,4.33,135
5/10/2006 22:30,26.1,4.01,135
5/10/2006 22:40,26.9,3.32,135
5/10/2006 22:50,26.3,3.32,158
5/10/2006 23:00,25.5,4.06,135
5/10/2006 23:10,24,3.58,158
5/10/2006 23:20,25.6,3.69,158
5/10/2006 23:30,24.3,2.73,158
5/10/2006 23:40,26.1,2.89,158
5/10/2006 23:50,24.6,3.15,158
5/11/2006 0:00,24.7,2.99,158
5/11/2006 0:10,26.1,3.1,158
5/11/2006 0:20,23.8,3.58,158
5/11/2006 0:30,24,3.58,135
5/11/2006 0:40,25.1,3.8,158
5/11/2006 0:50,25.8,2.67,135
5/11/2006 1:00,24.8,3.64,135
5/11/2006 1:10,24.7,3.15,135
5/11/2006 1:20,25.6,2.94,135
5/11/2006 1:30,26.7,3.21,135
5/11/2006 1:40,24.8,3.1,135
5/11/2006 1:50,23.3,3.48,135
5/11/2006 2:00,24.6,3.58,135
5/11/2006 2:10,26.4,3.37,135
5/11/2006 2:20,25.9,3.1,135
5/11/2006 2:30,27.4,3.37,135
5/11/2006 2:40,25.1,3.64,135
5/11/2006 2:50,25.3,3.32,135
5/11/2006 3:00,26.9,2.89,158
5/11/2006 3:10,24.7,3.53,158
5/11/2006 3:20,24.3,4.12,158
5/11/2006 3:30,25.7,3.96,135
5/11/2006 3:40,26.7,3.32,158
5/11/2006 3:50,24.6,3.15,135
5/11/2006 4:00,24.6,3.37,135
5/11/2006 4:10,27.9,3.48,135
5/11/2006 4:20,25.5,3.15,135
5/11/2006 4:30,25.4,3.64,135
5/11/2006 4:40,25.2,3.96,135
5/11/2006 4:50,26.3,3.53,135
5/11/2006 5:00,25.2,3.26,135
5/11/2006 5:10,26.7,3.48,135
5/11/2006 5:20,27.1,4.38,135
5/11/2006 5:30,25.4,3.96,135
5/11/2006 5:40,26.3,4.33,135
5/11/2006 5:50,25.3,3.48,135
5/11/2006 6:00,23.9,3.53,135
5/11/2006 6:10,23.5,2.73,135
5/11/2006 6:20,24.3,3.21,158
5/11/2006 6:30,25.7,2.94,158
5/11/2006 6:40,22.8,3.15,158
5/11/2006 6:50,21.5,2.89,158
5/11/2006 7:00,22.6,2.57,158
5/11/2006 7:10,21.6,2.78,135
5/11/2006 7:20,22,2.46,135
5/11/2006 7:30,21.3,2.51,135
5/11/2006 7:40,17.7,2.19,135
5/11/2006 7:50,16.2,1.87,135
5/11/2006 8:00,15.2,1.71,135
5/11/2006 8:10,15.4,1.44,135
5/11/2006 8:20,14.9,1.44,135
5/11/2006 8:30,13.8,1.5,135
5/11/2006 8:40,12.1,1.55,135
5/11/2006 8:50,11.7,1.5,135
5/11/2006 9:00,11.4,1.34,135
5/11/2006 9:10,11.3,0.96,135
5/11/2006 9:20,11.5,1.07,135
5/11/2006 9:30,11.2,0.86,135
5/11/2006 9:40,10.8,0.8,135
5/11/2006 9:50,11,0.91,135
5/11/2006 10:00,10.9,0.91,135
5/11/2006 10:10,10.9,0.86,135
5/11/2006 10:20,11.3,0.91,135
5/11/2006 10:30,11.3,0.96,135
5/11/2006 10:40,12,1.12,135
5/11/2006 10:50,12.8,1.12,135
5/11/2006 11:00,12,1.39,135
5/11/2006 11:10,11.5,1.23,135
5/11/2006 11:20,11.3,1.34,135
5/11/2006 11:30,12.3,1.39,135
5/11/2006 11:40,14.8,1.55,158
5/11/2006 11:50,12.3,1.55,158
5/11/2006 12:00,12.8,1.28,135
5/11/2006 12:10,13.9,1.34,158
5/11/2006 12:20,13.2,1.34,135
5/11/2006 12:30,13.5,1.6,135
5/11/2006 12:40,15.6,2.03,135
5/11/2006 12:50,13.5,1.82,135
5/11/2006 13:00,13.6,1.87,135
5/11/2006 13:10,13.3,1.76,135
5/11/2006 13:20,13.3,1.5,135
5/11/2006 13:30,11.8,1.07,113
5/11/2006 13:40,11.2,0.96,113
5/11/2006 13:50,12.1,0.96,135
5/11/2006 14:00,12.9,1.07,135
5/11/2006 14:10,12.2,1.07,135
5/11/2006 14:20,12.2,0.75,113
5/11/2006 14:30,11.7,1.07,113
5/11/2006 14:40,12.3,1.18,113
5/11/2006 14:50,13.2,1.39,113
5/11/2006 15:00,14.5,1.28,135
5/11/2006 15:10,14.5,1.55,135
5/11/2006 15:20,14.8,1.34,135
5/11/2006 15:30,14.3,1.28,135
5/11/2006 15:40,13.2,1.39,135
5/11/2006 15:50,13.9,0.96,113
5/11/2006 16:00,14.5,1.44,113
5/11/2006 16:10,14.7,1.71,113
5/11/2006 16:20,13.6,1.28,113
5/11/2006 16:30,14.1,1.23,113
5/11/2006 16:40,14.4,1.44,113
5/11/2006 16:50,14.7,1.34,113
5/11/2006 17:00,13.8,1.5,113
5/11/2006 17:10,13.1,1.5,113
5/11/2006 17:20,12.8,1.12,113
5/11/2006 17:30,13.2,1.28,113
5/11/2006 17:40,12.7,1.55,113
5/11/2006 17:50,15,1.82,135
5/11/2006 18:00,15.9,1.98,135
5/11/2006 18:10,16.9,2.09,135
5/11/2006 18:20,17,2.51,135
5/11/2006 18:30,17.5,2.3,135
5/11/2006 18:40,17.8,2.35,135
5/11/2006 18:50,19,2.46,113
5/11/2006 19:00,19.9,2.09,135
5/11/2006 19:10,20.8,2.78,135
5/11/2006 19:20,20.6,2.25,135
5/11/2006 19:30,22.2,2.46,135
5/11/2006 19:40,21.1,2.62,135
5/11/2006 19:50,23,2.14,135
5/11/2006 20:00,23.3,2.99,135
5/11/2006 20:10,23.5,3.15,135
5/11/2006 20:20,25.6,3.37,135
5/11/2006 20:30,25.1,2.78,135
5/11/2006 20:40,25,3.53,135
5/11/2006 20:50,25,3.48,135
5/11/2006 21:00,25.2,3.1,135
5/11/2006 21:10,25.3,3.26,135
5/11/2006 21:20,26.9,2.94,135
5/11/2006 21:30,24.1,3.42,135
5/11/2006 21:40,25.9,3.15,135
5/11/2006 21:50,25.9,4.06,135
5/11/2006 22:00,28.4,2.89,135
5/11/2006 22:10,29.9,3.32,135
5/11/2006 22:20,26.7,3.42,135
5/11/2006 22:30,28,3.74,135
5/11/2006 22:40,25.7,3.32,135
5/11/2006 22:50,27.2,3.42,135
5/11/2006 23:00,25.1,3.64,135
5/11/2006 23:10,25.6,3.58,135
5/11/2006 23:20,27,4.33,135
5/11/2006 23:30,25.2,3.58,135
5/11/2006 23:40,24.6,3.58,135
5/11/2006 23:50,24.9,3.96,135
5/12/2006 0:00,24.7,3.69,135
5/12/2006 0:10,26,4.87,135
5/12/2006 0:20,27.6,3.96,135
5/12/2006 0:30,26.3,3.48,135
5/12/2006 0:40,27.8,3.42,135
5/12/2006 0:50,28.1,13.63,135
5/12/2006 1:00,29.2,4.44,135
5/12/2006 1:10,30,3.96,135
5/12/2006 1:20,30.2,3.74,135
5/12/2006 1:30,29.3,4.28,135
5/12/2006 1:40,30.3,4.71,135
5/12/2006 1:50,28.7,3.53,135
5/12/2006 2:00,30.9,4.6,135
5/12/2006 2:10,32.4,3.53,135
5/12/2006 2:20,32.9,5.13,135
5/12/2006 2:30,30.5,4.01,135
5/12/2006 2:40,29.3,4.65,135
5/12/2006 2:50,32,3.32,135
5/12/2006 3:00,30.6,4.22,135
5/12/2006 3:10,30,5.03,135
5/12/2006 3:20,32.1,4.06,135
5/12/2006 3:30,31,4.6,135
5/12/2006 3:40,30.5,4.06,135
5/12/2006 3:50,32.6,3.74,135
5/12/2006 4:00,30.1,3.9,135
5/12/2006 4:10,30.5,4.22,135
5/12/2006 4:20,29.6,4.65,135
5/12/2006 4:30,30.1,3.96,135
5/12/2006 4:40,29.8,4.33,135
5/12/2006 4:50,29.2,3.74,135
5/12/2006 5:00,30.7,4.22,135
5/12/2006 5:10,31.4,4.65,135
5/12/2006 5:20,31.6,3.9,135
5/12/2006 5:30,30.8,5.24,135
5/12/2006 5:40,29.7,4.71,135
5/12/2006 5:50,28,4.01,135
5/12/2006 6:00,28.4,3.58,135
5/12/2006 6:10,28.4,4.06,135
5/12/2006 6:20,30.7,4.49,135
5/12/2006 6:30,28.5,4.06,135
5/12/2006 6:40,23.8,2.99,135
5/12/2006 6:50,23.3,4.06,135
5/12/2006 7:00,23.1,2.73,135
5/12/2006 7:10,22.2,2.62,135
5/12/2006 7:20,21.3,2.25,135
5/12/2006 7:30,17.7,1.76,135
5/12/2006 7:40,15.4,1.76,135
5/12/2006 7:50,15,1.92,135
5/12/2006 8:00,13,1.76,135
5/12/2006 8:10,13.5,1.44,135
5/12/2006 8:20,13.5,1.55,135
5/12/2006 8:30,13.5,1.44,135
5/12/2006 8:40,11.3,0.91,113
5/12/2006 8:50,11.6,0.86,113
5/12/2006 9:00,11.9,0.7,113
5/12/2006 9:10,12.5,0.91,113
5/12/2006 9:20,13.1,0.75,113
5/12/2006 9:30,12.4,0.96,113
5/12/2006 9:40,12.2,0.91,113
5/12/2006 9:50,11.8,1.07,113
5/12/2006 10:00,12.1,2.19,180
5/12/2006 10:10,12.3,1.87,203
5/12/2006 10:20,10.9,1.18,225
5/12/2006 10:30,12.1,1.28,225
5/12/2006 10:40,11.3,1.39,203
5/12/2006 10:50,10.8,1.44,203
5/12/2006 11:00,8.1,1.34,203
5/12/2006 11:10,7.6,1.34,203
5/12/2006 11:20,7.1,1.39,180
5/12/2006 11:30,8.9,1.23,180
5/12/2006 11:40,10.1,1.34,180
5/12/2006 11:50,10.7,1.28,180
5/12/2006 12:00,10.5,1.18,158
5/12/2006 12:10,8.7,1.34,135
5/12/2006 12:20,8.9,0.91,135
5/12/2006 12:30,9.6,0.8,135
5/12/2006 12:40,9.3,0.75,113
5/12/2006 12:50,9.4,0.59,113
5/12/2006 13:00,9.1,1.07,113
5/12/2006 13:10,11.4,0.86,113
5/12/2006 13:20,11.5,1.28,113
5/12/2006 13:30,13.7,1.12,113
5/12/2006 13:40,12.5,1.18,135
5/12/2006 13:50,13.2,1.6,135
5/12/2006 14:00,13.8,1.5,135
5/12/2006 14:10,15.2,1.87,135
5/12/2006 14:20,13.7,1.6,135
5/12/2006 14:30,14.1,1.6,135
5/12/2006 14:40,15.3,1.55,135
5/12/2006 14:50,17.1,1.6,113
5/12/2006 15:00,15.7,1.44,113
5/12/2006 15:10,15.3,1.71,135
5/12/2006 15:20,14.8,1.87,135
5/12/2006 15:30,15.6,1.76,135
5/12/2006 15:40,14,1.6,135
5/12/2006 15:50,14.4,1.66,135
5/12/2006 16:00,12.5,1.82,135
5/12/2006 16:10,13.8,1.5,135
5/12/2006 16:20,13.6,1.44,135
5/12/2006 16:30,14.8,1.82,135
5/12/2006 16:40,15.5,1.87,135
5/12/2006 16:50,13.7,1.87,135
5/12/2006 17:00,13.5,1.98,135
5/12/2006 17:10,14.9,2.41,135
5/12/2006 17:20,19.1,4.22,158
5/12/2006 17:30,15.6,1.5,158
5/12/2006 17:40,17.5,2.25,158
5/12/2006 17:50,17.2,2.73,135
5/12/2006 18:00,17.9,2.35,135
5/12/2006 18:10,17.6,2.62,135
5/12/2006 18:20,16.7,2.62,135
5/12/2006 18:30,18.5,2.25,135
5/12/2006 18:40,16,1.98,135
5/12/2006 18:50,17.5,2.14,135
5/12/2006 19:00,16.9,2.19,135
5/12/2006 19:10,18.4,2.03,113
5/12/2006 19:20,19.3,2.25,135
5/12/2006 19:30,19,2.94,135
5/12/2006 19:40,18.6,2.57,135
5/12/2006 19:50,20.2,2.3,135
5/12/2006 20:00,20.1,2.14,135
5/12/2006 20:10,19.7,2.41,135
5/12/2006 20:20,20.8,2.83,135
5/12/2006 20:30,21.8,2.46,135
5/12/2006 20:40,22.4,2.73,135
5/12/2006 20:50,18.7,2.41,135
5/12/2006 21:00,20.8,2.67,135
5/12/2006 21:10,19.6,2.99,135
5/12/2006 21:20,20.8,2.25,135
5/12/2006 21:30,20.8,2.67,135
5/12/2006 21:40,21.6,3.1,135
5/12/2006 21:50,20.9,3.74,135
5/12/2006 22:00,21.5,2.57,135
5/12/2006 22:10,20.3,3.1,135
5/12/2006 22:20,19,2.83,135
5/12/2006 22:30,21,2.41,135
5/12/2006 22:40,20.2,3.21,135
5/12/2006 22:50,20.4,2.78,135
5/12/2006 23:00,19.9,2.35,135
5/12/2006 23:10,20.2,2.94,135
5/12/2006 23:20,20.9,2.25,135
5/12/2006 23:30,20.2,2.62,135
5/12/2006 23:40,22.1,3.37,135
5/12/2006 23:50,20.5,3.32,135
5/13/2006 0:00,21.4,2.94,135
5/13/2006 0:10,21.8,2.35,135
5/13/2006 0:20,22,2.73,135
5/13/2006 0:30,21,2.99,158
5/13/2006 0:40,23.8,3.58,158
5/13/2006 0:50,21.2,3.32,158
5/13/2006 1:00,23.3,3.48,158
5/13/2006 1:10,20.7,2.94,135
5/13/2006 1:20,22.6,2.57,158
5/13/2006 1:30,18.9,2.83,135
5/13/2006 1:40,21.5,2.73,135
5/13/2006 1:50,20.1,2.78,135
5/13/2006 2:00,19.8,2.83,158
5/13/2006 2:10,20,2.25,158
5/13/2006 2:20,21.2,2.35,158
5/13/2006 2:30,19.7,3.1,158
5/13/2006 2:40,18.7,2.41,158
5/13/2006 2:50,19,2.41,158
5/13/2006 3:00,20.4,2.09,158
5/13/2006 3:10,18.7,2.94,158
5/13/2006 3:20,19.9,3.26,158
5/13/2006 3:30,20.7,3.15,158
5/13/2006 3:40,21.2,2.41,158
5/13/2006 3:50,19.2,2.94,180
5/13/2006 4:00,23.2,2.19,180
5/13/2006 4:10,20.7,3.32,180
5/13/2006 4:20,19.8,2.3,158
5/13/2006 4:30,20,2.78,158
5/13/2006 4:40,20.8,2.62,158
5/13/2006 4:50,19.3,3.15,158
5/13/2006 5:00,19.5,2.89,180
5/13/2006 5:10,21.3,2.3,158
5/13/2006 5:20,20.4,3.21,158
5/13/2006 5:30,17.6,2.83,158
5/13/2006 5:40,21.2,2.09,158
5/13/2006 5:50,20.6,2.83,158
5/13/2006 6:00,20.7,2.67,158
5/13/2006 6:10,21.3,2.46,158
5/13/2006 6:20,19.5,2.51,158
5/13/2006 6:30,20.9,2.35,158
5/13/2006 6:40,17.7,2.3,158
5/13/2006 6:50,20.8,2.46,158
5/13/2006 7:00,20.1,2.46,158
5/13/2006 7:10,19.8,3.37,180
5/13/2006 7:20,16.5,2.51,180
5/13/2006 7:30,14.1,1.87,180
5/13/2006 7:40,11.5,1.71,180
5/13/2006 7:50,10.7,1.6,180
5/13/2006 8:00,9.8,1.44,180
5/13/2006 8:10,9.8,1.44,180
5/13/2006 8:20,13.5,1.76,180
5/13/2006 8:30,13.7,1.55,158
5/13/2006 8:40,13.1,1.28,158
5/13/2006 8:50,15.1,1.92,158
5/13/2006 9:00,16.8,1.98,158
5/13/2006 9:10,15.7,2.03,180
5/13/2006 9:20,13.2,1.44,180
5/13/2006 9:30,10.8,1.39,180
5/13/2006 9:40,11.7,1.66,180
5/13/2006 9:50,11.7,1.5,158
5/13/2006 10:00,11,1.12,158
5/13/2006 10:10,11.5,1.39,158
5/13/2006 10:20,11.7,1.34,158
5/13/2006 10:30,12.5,1.28,158
5/13/2006 10:40,13.5,1.6,158
5/13/2006 10:50,16.3,1.98,158
5/13/2006 11:00,16.8,2.09,158
5/13/2006 11:10,14.4,13.63,158
5/13/2006 11:20,11.9,1.44,158
5/13/2006 11:30,12.1,1.44,158
5/13/2006 11:40,11,1.12,158
5/13/2006 11:50,12.1,1.02,135
5/13/2006 12:00,11.4,1.12,135
5/13/2006 12:10,11.5,1.44,135
5/13/2006 12:20,10.6,1.12,135
5/13/2006 12:30,10.1,1.12,135
5/13/2006 12:40,10.2,0.8,135
5/13/2006 12:50,10.5,0.96,135
5/13/2006 13:00,10.5,1.44,135
5/13/2006 13:10,10.1,1.23,135
5/13/2006 13:20,8.9,1.12,135
5/13/2006 13:30,8.9,1.02,135
5/13/2006 13:40,10,1.07,135
5/13/2006 13:50,10.4,1.02,158
5/13/2006 14:00,11.3,1.18,158
5/13/2006 14:10,10.7,1.18,135
5/13/2006 14:20,10.5,0.96,135
5/13/2006 14:30,12,1.23,113
5/13/2006 14:40,10.4,0.96,135
5/13/2006 14:50,9.5,1.18,135
5/13/2006 15:00,8.7,1.44,135
5/13/2006 15:10,9.9,1.34,113
5/13/2006 15:20,10.7,1.39,135
5/13/2006 15:30,11.2,1.44,135
5/13/2006 15:40,10.9,1.07,135
5/13/2006 15:50,10.7,1.23,135
5/13/2006 16:00,11.6,1.28,135
5/13/2006 16:10,12.6,1.28,135
5/13/2006 16:20,13,1.28,135
5/13/2006 16:30,11.8,1.23,135
5/13/2006 16:40,11.7,1.6,135
5/13/2006 16:50,12,1.23,135
5/13/2006 17:00,11.6,1.18,135
5/13/2006 17:10,12.2,1.28,135
5/13/2006 17:20,11.8,1.34,135
5/13/2006 17:30,13.2,1.28,135
5/13/2006 17:40,12.4,1.5,135
5/13/2006 17:50,12,1.28,135
5/13/2006 18:00,11,1.23,135
5/13/2006 18:10,11.6,1.34,135
5/13/2006 18:20,13.7,1.6,135
5/13/2006 18:30,11.6,1.44,135
5/13/2006 18:40,13.1,2.03,135
5/13/2006 18:50,13.2,1.71,135
5/13/2006 19:00,15.1,2.03,135
5/13/2006 19:10,14.4,1.98,135
5/13/2006 19:20,15.5,1.76,135
5/13/2006 19:30,16,2.09,135
5/13/2006 19:40,15.4,1.98,135
5/13/2006 19:50,17,1.71,135
5/13/2006 20:00,16.4,2.09,135
5/13/2006 20:10,14,2.3,135
5/13/2006 20:20,19.1,3.1,158
5/13/2006 20:30,23,2.67,158
5/13/2006 20:40,19.7,2.78,158
5/13/2006 20:50,21.4,2.62,158
5/13/2006 21:00,23.1,3.37,158
5/13/2006 21:10,21.8,3.26,180
5/13/2006 21:20,21.4,3.21,158
5/13/2006 21:30,20.2,2.35,158
5/13/2006 21:40,21.1,4.28,180
5/13/2006 21:50,21.5,2.57,158
5/13/2006 22:00,19.7,2.73,180
5/13/2006 22:10,22.5,2.73,158
5/13/2006 22:20,23.4,3.05,158
5/13/2006 22:30,26.1,5.03,158
5/13/2006 22:40,25.5,3.37,158
5/13/2006 22:50,21.8,3.53,158
5/13/2006 23:00,23.5,3.58,158
5/13/2006 23:10,21.5,2.67,158
5/13/2006 23:20,22.5,3.37,180
5/13/2006 23:30,23.2,2.89,158
5/13/2006 23:40,23.2,3.15,158
5/13/2006 23:50,20.6,3.53,180
5/14/2006 0:00,19.5,3.37,158
5/14/2006 0:10,20.2,3.85,158
5/14/2006 0:20,22.2,2.83,158
5/14/2006 0:30,20.6,3.69,180
5/14/2006 0:40,22.8,3.21,180
5/14/2006 0:50,22.8,3.32,180
5/14/2006 1:00,22,3.1,180
5/14/2006 1:10,21.6,4.01,180
5/14/2006 1:20,24.3,4.38,180
5/14/2006 1:30,21.6,2.94,180
5/14/2006 1:40,22,3.8,180
5/14/2006 1:50,21.8,3.05,180
5/14/2006 2:00,20.5,4.22,180
5/14/2006 2:10,23.3,3.53,180
5/14/2006 2:20,22.5,3.21,180
5/14/2006 2:30,21,2.99,180
5/14/2006 2:40,20.1,2.89,180
5/14/2006 2:50,14.6,3.42,203
5/14/2006 3:00,11.9,3.32,180
5/14/2006 3:10,7.6,1.34,203
5/14/2006 3:20,11.4,2.41,180
5/14/2006 3:30,12.8,1.92,180
5/14/2006 3:40,15.3,2.51,180
5/14/2006 3:50,13.3,2.41,203
5/14/2006 4:00,18.1,3.1,225
5/14/2006 4:10,21.4,4.38,203
5/14/2006 4:20,16.8,1.76,203
5/14/2006 4:30,16,2.46,203
5/14/2006 4:40,17.7,2.89,180
5/14/2006 4:50,18,3.26,180
5/14/2006 5:00,20.8,2.78,180
5/14/2006 5:10,17.7,2.35,158
5/14/2006 5:20,13.7,2.09,158
5/14/2006 5:30,15.4,2.46,180
5/14/2006 5:40,16.9,3.05,180
5/14/2006 5:50,17.2,3.37,203
5/14/2006 6:00,19.7,3.37,203
5/14/2006 6:10,20.2,3.64,203
5/14/2006 6:20,16.1,2.46,203
5/14/2006 6:30,13.1,2.46,203
5/14/2006 6:40,12.9,2.03,203
5/14/2006 6:50,9.7,1.5,203
5/14/2006 7:00,9,0.91,203
5/14/2006 7:10,7.6,0.96,203
5/14/2006 7:20,6.1,0.8,203
5/14/2006 7:30,6.1,0.91,180
5/14/2006 7:40,7.2,0.75,135
5/14/2006 7:50,6.9,0.48,135
5/14/2006 8:00,7.1,0.8,135
5/14/2006 8:10,6.2,0.7,135
5/14/2006 8:20,6.7,0.59,158
5/14/2006 8:30,8,0.64,158
5/14/2006 8:40,8.6,0.64,158
5/14/2006 8:50,9.1,1.07,158
5/14/2006 9:00,7.8,0.64,135
5/14/2006 9:10,7.6,0.64,135
5/14/2006 9:20,7,0.75,135
5/14/2006 9:30,7.5,0.75,135
5/14/2006 9:40,7.2,1.07,135
5/14/2006 9:50,7.9,0.64,158
5/14/2006 10:00,9.5,1.18,158
5/14/2006 10:10,12,1.28,180
5/14/2006 10:20,12.9,1.28,180
5/14/2006 10:30,12.5,1.71,180
5/14/2006 10:40,12.9,1.28,180
5/14/2006 10:50,12.7,1.5,180
5/14/2006 11:00,12.9,1.28,180
5/14/2006 11:10,12.6,1.23,180
5/14/2006 11:20,11.7,1.5,180
5/14/2006 11:30,11.5,1.55,180
5/14/2006 11:40,11.2,1.34,180
5/14/2006 11:50,12,1.34,180
5/14/2006 12:00,11.7,1.39,180
5/14/2006 12:10,12.3,1.34,180
5/14/2006 12:20,12.5,1.55,158
5/14/2006 12:30,11.6,1.18,158
5/14/2006 12:40,11.5,1.07,158
5/14/2006 12:50,11.2,0.96,158
5/14/2006 13:00,10.2,1.23,180
5/14/2006 13:10,9.3,1.5,180
5/14/2006 13:20,10,1.5,180
5/14/2006 13:30,9.5,1.6,180
5/14/2006 13:40,9.6,1.5,158
5/14/2006 13:50,6.8,0.91,113
5/14/2006 14:00,10,1.12,135
5/14/2006 14:10,8.7,1.34,135
5/14/2006 14:20,6.3,1.07,135
5/14/2006 14:30,7.4,0.59,135
5/14/2006 14:40,8.3,0.53,135
5/14/2006 14:50,8.9,0.53,135
5/14/2006 15:00,8.6,0.8,135
5/14/2006 15:10,9.4,0.91,135
5/14/2006 15:20,9.4,0.86,135
5/14/2006 15:30,9.6,0.86,135
5/14/2006 15:40,8.9,0.91,135
5/14/2006 15:50,7.3,1.12,135
5/14/2006 16:00,6,1.12,135
5/14/2006 16:10,6.9,0.91,135
5/14/2006 16:20,7.7,1.02,135
5/14/2006 16:30,8.6,1.12,135
5/14/2006 16:40,8.1,1.02,135
5/14/2006 16:50,6.8,1.18,135
5/14/2006 17:00,7.5,1.18,135
5/14/2006 17:10,6.4,1.12,135
5/14/2006 17:20,6.9,0.91,113
5/14/2006 17:30,6.9,1.12,113
5/14/2006 17:40,7.6,0.96,113
5/14/2006 17:50,7.1,0.91,113
5/14/2006 18:00,7.9,0.96,113
5/14/2006 18:10,8.6,1.02,113
