Read by,DR Version 10,7/26/2006 17:38,
6/10/2006 4:20,22.4,3.05,248
6/10/2006 4:30,21.1,3.1,248
6/10/2006 4:40,22.2,2.51,248
6/10/2006 4:50,19.5,3.26,248
6/10/2006 5:00,22.3,2.99,248
6/10/2006 5:10,21.6,2.89,248
6/10/2006 5:20,23.2,3.26,248
6/10/2006 5:30,22,3.32,248
6/10/2006 5:40,22.5,3.69,248
6/10/2006 5:50,20.9,2.78,248
6/10/2006 6:00,17.2,2.62,248
6/10/2006 6:10,20.1,2.62,248
6/10/2006 6:20,19.8,2.78,248
6/10/2006 6:30,20,2.3,248
6/10/2006 6:40,19.2,2.62,248
6/10/2006 6:50,18.2,2.62,248
6/10/2006 7:00,17,2.99,248
6/10/2006 7:10,15.5,3.1,248
6/10/2006 7:20,16.2,2.03,248
6/10/2006 7:30,15.5,2.25,248
6/10/2006 7:40,15.4,2.03,248
6/10/2006 7:50,17.5,2.03,248
6/10/2006 8:00,15.4,2.51,248
6/10/2006 8:10,15.8,2.09,248
6/10/2006 8:20,13.8,2.83,248
6/10/2006 8:30,11.1,1.55,248
6/10/2006 8:40,10,1.44,225
6/10/2006 8:50,10.4,2.14,225
6/10/2006 9:00,9.1,1.23,203
6/10/2006 9:10,10,1.39,225
6/10/2006 9:20,11.5,1.39,225
6/10/2006 9:30,9.7,2.03,225
6/10/2006 9:40,10,1.5,225
6/10/2006 9:50,11,2.14,248
6/10/2006 10:00,15.4,1.66,248
6/10/2006 10:10,16.6,2.46,248
6/10/2006 10:20,16.6,2.46,270
6/10/2006 10:30,18.3,2.25,270
6/10/2006 10:40,16.7,1.87,270
6/10/2006 10:50,17.3,2.3,270
6/10/2006 11:00,19,2.62,270
6/10/2006 11:10,21.4,2.73,270
6/10/2006 11:20,17,2.78,270
6/10/2006 11:30,19.5,2.25,270
6/10/2006 11:40,17,2.46,270
6/10/2006 11:50,16.3,2.19,270
6/10/2006 12:00,15.8,2.67,270
6/10/2006 12:10,14.4,13.63,248
6/10/2006 12:20,13.8,2.14,248
6/10/2006 12:30,15.8,2.19,248
6/10/2006 12:40,13.5,4.49,248
6/10/2006 12:50,12.6,1.5,225
6/10/2006 13:00,16.8,2.46,248
6/10/2006 13:10,18.1,2.89,248
6/10/2006 13:20,18.3,2.78,248
6/10/2006 13:30,16,2.14,248
6/10/2006 13:40,15.9,3.32,270
6/10/2006 13:50,17.7,2.73,270
6/10/2006 14:00,16.7,2.3,270
6/10/2006 14:10,16.4,2.78,270
6/10/2006 14:20,11.4,2.35,293
6/10/2006 14:30,10.6,2.19,270
6/10/2006 14:40,11.7,2.25,270
6/10/2006 14:50,13.1,2.57,270
6/10/2006 15:00,11.8,1.92,270
6/10/2006 15:10,10.6,2.41,270
6/10/2006 15:20,12,1.55,270
6/10/2006 15:30,11.2,1.82,270
6/10/2006 15:40,12.2,1.71,270
6/10/2006 15:50,11.8,1.66,270
6/10/2006 16:00,9.8,2.09,270
6/10/2006 16:10,9.1,1.92,270
6/10/2006 16:20,12.1,1.82,270
6/10/2006 16:30,12.2,2.09,293
6/10/2006 16:40,14.1,2.3,293
6/10/2006 16:50,15.2,1.92,293
6/10/2006 17:00,13.3,2.35,293
6/10/2006 17:10,10.6,2.19,293
6/10/2006 17:20,11.6,1.71,293
6/10/2006 17:30,11.2,1.55,293
6/10/2006 17:40,11.9,2.09,293
6/10/2006 17:50,10.8,1.55,293
6/10/2006 18:00,11.2,1.6,293
6/10/2006 18:10,10.2,1.39,293
6/10/2006 18:20,10.8,1.5,293
6/10/2006 18:30,11.3,1.55,270
6/10/2006 18:40,10.2,1.44,293
6/10/2006 18:50,8.7,1.44,270
6/10/2006 19:00,9.5,1.07,270
6/10/2006 19:10,8.4,1.44,270
6/10/2006 19:20,8.3,1.07,270
6/10/2006 19:30,7.7,1.02,270
6/10/2006 19:40,7.6,1.18,270
6/10/2006 19:50,6.9,0.96,270
6/10/2006 20:00,6.8,0.8,270
6/10/2006 20:10,7,1.02,270
6/10/2006 20:20,7.8,0.8,248
6/10/2006 20:30,7.4,1.12,248
6/10/2006 20:40,8.6,1.28,248
6/10/2006 20:50,8.7,1.23,248
6/10/2006 21:00,9.9,1.28,248
6/10/2006 21:10,10.3,1.02,248
6/10/2006 21:20,9.3,1.44,225
6/10/2006 21:30,9.8,2.19,248
6/10/2006 21:40,9.9,1.55,248
6/10/2006 21:50,9.5,1.18,248
6/10/2006 22:00,10.5,1.66,248
6/10/2006 22:10,11.6,1.66,248
6/10/2006 22:20,12.1,1.28,248
6/10/2006 22:30,11,1.55,248
6/10/2006 22:40,12.2,1.66,248
6/10/2006 22:50,11,1.71,248
6/10/2006 23:00,11.8,2.46,270
6/10/2006 23:10,11.2,2.25,248
6/10/2006 23:20,11.8,2.3,248
6/10/2006 23:30,11.4,1.5,270
6/10/2006 23:40,11.7,1.82,248
6/10/2006 23:50,11.5,2.03,248
6/11/2006 0:00,11.6,1.55,248
6/11/2006 0:10,11.6,1.87,270
6/11/2006 0:20,11.6,1.76,270
6/11/2006 0:30,10.7,1.98,270
6/11/2006 0:40,11.3,1.87,248
6/11/2006 0:50,11.4,2.25,248
6/11/2006 1:00,10.1,1.98,248
6/11/2006 1:10,10.2,1.98,225
6/11/2006 1:20,10.7,2.25,248
6/11/2006 1:30,11.3,1.98,248
6/11/2006 1:40,10,1.76,248
6/11/2006 1:50,9.7,2.35,248
6/11/2006 2:00,8.6,2.35,248
6/11/2006 2:10,9.3,2.83,248
6/11/2006 2:20,7.6,2.89,270
6/11/2006 2:30,8.5,1.6,270
6/11/2006 2:40,8.9,1.98,248
6/11/2006 2:50,8.4,2.89,248
6/11/2006 3:00,8.2,2.57,270
6/11/2006 3:10,9.2,2.83,270
6/11/2006 3:20,7.7,2.57,270
6/11/2006 3:30,6.6,2.99,270
6/11/2006 3:40,7.6,2.83,248
6/11/2006 3:50,7.9,1.66,270
6/11/2006 4:00,10.8,1.87,225
6/11/2006 4:10,10.4,2.67,248
6/11/2006 4:20,9,1.66,248
6/11/2006 4:30,9.2,1.71,248
6/11/2006 4:40,8.9,1.98,248
6/11/2006 4:50,9.1,1.92,248
6/11/2006 5:00,9.7,1.92,248
6/11/2006 5:10,7.8,1.44,248
6/11/2006 5:20,7.5,2.09,248
6/11/2006 5:30,9.4,1.44,248
6/11/2006 5:40,9.8,1.66,248
6/11/2006 5:50,10.9,2.14,248
6/11/2006 6:00,9,1.82,248
6/11/2006 6:10,9.1,1.12,248
6/11/2006 6:20,8.8,1.6,248
6/11/2006 6:30,10.9,1.71,248
6/11/2006 6:40,10.8,1.6,270
6/11/2006 6:50,10.5,1.66,270
6/11/2006 7:00,10.4,1.44,270
6/11/2006 7:10,11.5,1.5,270
6/11/2006 7:20,10.2,1.5,270
6/11/2006 7:30,9.8,1.44,293
6/11/2006 7:40,9.2,1.12,293
6/11/2006 7:50,8.9,1.18,293
6/11/2006 8:00,6.9,1.07,293
6/11/2006 8:10,6.6,1.07,293
6/11/2006 8:20,7.6,0.91,293
6/11/2006 8:30,7.7,1.07,293
6/11/2006 8:40,8.5,1.07,293
6/11/2006 8:50,8.6,1.07,293
6/11/2006 9:00,7.7,1.02,270
6/11/2006 9:10,7.5,0.8,270
6/11/2006 9:20,7.4,0.75,270
6/11/2006 9:30,5.7,0.7,270
6/11/2006 9:40,5.8,0.53,270
6/11/2006 9:50,7.1,0.86,270
6/11/2006 10:00,6.6,0.7,270
6/11/2006 10:10,5.3,0.53,270
6/11/2006 10:20,4.1,0.43,270
6/11/2006 10:30,4.4,0.64,270
6/11/2006 10:40,5.7,0.64,248
6/11/2006 10:50,6.4,0.53,248
6/11/2006 11:00,8.5,0.86,248
6/11/2006 11:10,10,0.96,248
6/11/2006 11:20,9.5,0.96,248
6/11/2006 11:30,9.2,0.96,270
6/11/2006 11:40,9.4,0.91,270
6/11/2006 11:50,10,0.86,270
6/11/2006 12:00,10.8,0.8,270
6/11/2006 12:10,10.6,0.91,270
6/11/2006 12:20,10.5,0.8,270
6/11/2006 12:30,10.4,0.91,270
6/11/2006 12:40,10.9,0.86,270
6/11/2006 12:50,10.7,0.8,270
6/11/2006 13:00,10.9,1.07,270
6/11/2006 13:10,11.4,0.8,270
6/11/2006 13:20,11.7,0.8,270
6/11/2006 13:30,10.8,0.7,270
6/11/2006 13:40,11.1,0.59,270
6/11/2006 13:50,11.4,0.75,270
6/11/2006 14:00,12,0.8,270
6/11/2006 14:10,11.6,0.8,270
6/11/2006 14:20,11.5,0.7,270
6/11/2006 14:30,12.4,0.96,270
6/11/2006 14:40,11.7,0.96,270
6/11/2006 14:50,11.5,0.86,270
6/11/2006 15:00,12.3,0.8,270
6/11/2006 15:10,12.1,0.86,270
6/11/2006 15:20,11.2,0.96,293
6/11/2006 15:30,11,0.7,293
6/11/2006 15:40,12,0.75,293
6/11/2006 15:50,12.4,0.91,270
6/11/2006 16:00,12.3,0.8,270
6/11/2006 16:10,12.6,0.8,270
6/11/2006 16:20,11.7,0.75,270
6/11/2006 16:30,11.4,0.59,270
6/11/2006 16:40,10.8,0.7,293
6/11/2006 16:50,11,0.91,293
6/11/2006 17:00,11.2,0.75,293
6/11/2006 17:10,11.1,0.91,293
6/11/2006 17:20,10.6,0.96,293
6/11/2006 17:30,10.6,1.12,293
6/11/2006 17:40,10.9,1.18,293
6/11/2006 17:50,11.3,1.55,293
6/11/2006 18:00,13,1.44,293
6/11/2006 18:10,12.4,1.28,293
6/11/2006 18:20,12.5,1.5,270
6/11/2006 18:30,11.6,1.34,270
6/11/2006 18:40,10.9,1.23,270
6/11/2006 18:50,9.9,1.5,270
6/11/2006 19:00,10.9,1.18,293
6/11/2006 19:10,10,1.34,293
6/11/2006 19:20,7.3,1.23,315
6/11/2006 19:30,10.2,1.39,315
6/11/2006 19:40,8.7,1.34,293
6/11/2006 19:50,9.7,1.5,293
6/11/2006 20:00,10.6,1.6,315
6/11/2006 20:10,10.5,1.55,293
6/11/2006 20:20,10.5,2.25,315
6/11/2006 20:30,10.1,1.5,315
6/11/2006 20:40,10.3,1.44,315
6/11/2006 20:50,8.9,1.71,293
6/11/2006 21:00,8.6,1.76,293
6/11/2006 21:10,7.2,1.76,293
6/11/2006 21:20,8.9,1.44,293
6/11/2006 21:30,8.8,1.87,315
6/11/2006 21:40,9.1,1.92,293
6/11/2006 21:50,7.4,2.25,293
6/11/2006 22:00,8.4,2.03,270
6/11/2006 22:10,9.2,3.15,270
6/11/2006 22:20,10.9,2.09,270
6/11/2006 22:30,8,3.15,293
6/11/2006 22:40,7,2.46,293
6/11/2006 22:50,8.7,2.35,315
6/11/2006 23:00,7.7,2.46,293
6/11/2006 23:10,5.9,2.46,293
6/11/2006 23:20,7.6,1.44,315
6/11/2006 23:30,7.8,2.14,338
6/11/2006 23:40,8.7,1.87,315
6/11/2006 23:50,7.5,2.3,315
6/12/2006 0:00,9,1.87,315
6/12/2006 0:10,8.3,2.25,315
6/12/2006 0:20,7.6,3.05,315
6/12/2006 0:30,6.3,2.73,293
6/12/2006 0:40,7,1.87,315
6/12/2006 0:50,7.1,1.82,338
6/12/2006 1:00,5.5,1.71,315
6/12/2006 1:10,7.1,1.44,315
6/12/2006 1:20,4.6,2.46,315
6/12/2006 1:30,5.6,2.78,23
6/12/2006 1:40,5.8,2.89,0
6/12/2006 1:50,2.1,1.44,315
6/12/2006 2:00,3.6,2.03,270
6/12/2006 2:10,3.6,2.19,0
6/12/2006 2:20,3.7,1.55,338
6/12/2006 2:30,4.1,1.6,315
6/12/2006 2:40,3.5,1.6,315
6/12/2006 2:50,4.6,1.92,0
6/12/2006 3:00,3.8,2.14,338
6/12/2006 3:10,5.8,2.09,293
6/12/2006 3:20,5.9,1.5,315
6/12/2006 3:30,3.7,2.35,338
6/12/2006 3:40,6.9,1.66,315
6/12/2006 3:50,6.5,1.87,315
6/12/2006 4:00,5.2,1.87,338
6/12/2006 4:10,8.4,1.6,315
6/12/2006 4:20,7.6,2.25,315
6/12/2006 4:30,8.1,1.44,293
6/12/2006 4:40,8.6,1.82,315
6/12/2006 4:50,6.3,1.6,315
6/12/2006 5:00,6.3,2.35,315
6/12/2006 5:10,6.8,1.28,315
6/12/2006 5:20,7,1.76,315
6/12/2006 5:30,7.2,1.66,315
6/12/2006 5:40,8.2,1.23,293
6/12/2006 5:50,7.1,1.76,315
6/12/2006 6:00,7.5,1.66,315
6/12/2006 6:10,7.2,1.66,315
6/12/2006 6:20,6.3,1.34,315
6/12/2006 6:30,6.4,1.39,315
6/12/2006 6:40,6.2,1.18,315
6/12/2006 6:50,6.9,0.91,338
6/12/2006 7:00,6,0.96,338
6/12/2006 7:10,5.9,0.96,315
6/12/2006 7:20,4.9,0.7,315
6/12/2006 7:30,4.7,0.96,315
6/12/2006 7:40,4.4,0.64,338
6/12/2006 7:50,5.6,0.64,315
6/12/2006 8:00,6.4,0.8,315
6/12/2006 8:10,6.4,0.64,315
6/12/2006 8:20,7.1,0.75,315
6/12/2006 8:30,7.2,0.59,293
6/12/2006 8:40,7.2,0.64,293
6/12/2006 8:50,8.6,1.76,293
6/12/2006 9:00,8.7,0.8,293
6/12/2006 9:10,8.9,0.91,293
6/12/2006 9:20,9.2,0.96,293
6/12/2006 9:30,9.3,1.07,293
6/12/2006 9:40,8.9,1.02,293
6/12/2006 9:50,9.7,0.91,293
6/12/2006 10:00,10,1.02,315
6/12/2006 10:10,10.9,1.18,315
6/12/2006 10:20,11.2,1.34,315
6/12/2006 10:30,11.2,1.44,315
6/12/2006 10:40,11.2,1.23,315
6/12/2006 10:50,11.2,1.44,315
6/12/2006 11:00,12,1.28,315
6/12/2006 11:10,11.5,1.12,315
6/12/2006 11:20,11.9,1.39,315
6/12/2006 11:30,11.9,1.18,315
6/12/2006 11:40,11.2,1.02,315
6/12/2006 11:50,11.2,1.07,315
6/12/2006 12:00,12.5,1.87,270
6/12/2006 12:10,11.4,1.34,270
6/12/2006 12:20,10.6,1.07,315
6/12/2006 12:30,10.4,1.02,315
6/12/2006 12:40,10.4,1.18,315
6/12/2006 12:50,10.4,1.02,315
6/12/2006 13:00,10.4,1.18,315
6/12/2006 13:10,10.9,1.18,315
6/12/2006 13:20,10.9,1.12,315
6/12/2006 13:30,10.5,0.96,315
6/12/2006 13:40,10.3,1.18,315
6/12/2006 13:50,10.2,1.12,315
6/12/2006 14:00,10.6,1.12,338
6/12/2006 14:10,10.9,1.07,338
6/12/2006 14:20,9.8,1.23,338
6/12/2006 14:30,9,0.96,338
6/12/2006 14:40,8.5,0.96,338
6/12/2006 14:50,8.7,1.07,338
6/12/2006 15:00,8.5,1.07,338
6/12/2006 15:10,9.1,0.86,338
6/12/2006 15:20,8.5,0.96,338
6/12/2006 15:30,8.9,0.86,0
6/12/2006 15:40,8.8,0.86,0
6/12/2006 15:50,8.7,0.91,0
6/12/2006 16:00,8.2,1.02,0
6/12/2006 16:10,8.2,0.96,338
6/12/2006 16:20,8.6,0.75,338
6/12/2006 16:30,7.8,0.86,0
6/12/2006 16:40,8.2,1.12,0
6/12/2006 16:50,9.1,1.02,0
6/12/2006 17:00,8.9,0.96,0
6/12/2006 17:10,9.2,1.02,338
6/12/2006 17:20,9.8,0.91,338
6/12/2006 17:30,9.5,1.07,338
6/12/2006 17:40,8.6,1.07,0
6/12/2006 17:50,8.5,1.18,0
6/12/2006 18:00,7.3,1.18,0
6/12/2006 18:10,7.5,1.07,0
6/12/2006 18:20,8.2,1.39,0
6/12/2006 18:30,8.5,1.5,0
6/12/2006 18:40,9.4,1.39,0
6/12/2006 18:50,8.7,1.66,0
6/12/2006 19:00,8.6,1.6,0
6/12/2006 19:10,9.3,1.44,0
6/12/2006 19:20,10.9,1.5,23
6/12/2006 19:30,9.7,1.66,23
6/12/2006 19:40,9.7,1.23,23
6/12/2006 19:50,12,1.28,23
6/12/2006 20:00,11.7,1.55,0
6/12/2006 20:10,13.5,1.87,23
6/12/2006 20:20,13.7,1.66,23
6/12/2006 20:30,12.9,1.55,23
6/12/2006 20:40,13.2,1.76,0
6/12/2006 20:50,12,1.71,0
6/12/2006 21:00,13.7,1.5,0
6/12/2006 21:10,11.5,1.5,0
6/12/2006 21:20,11.6,1.82,0
6/12/2006 21:30,10.4,1.6,0
6/12/2006 21:40,9.9,2.14,23
6/12/2006 21:50,8.4,2.19,23
6/12/2006 22:00,9.1,2.09,0
6/12/2006 22:10,7.4,1.87,0
6/12/2006 22:20,7.5,1.71,0
6/12/2006 22:30,7.8,2.03,0
6/12/2006 22:40,6.3,1.92,0
6/12/2006 22:50,5.3,2.09,0
6/12/2006 23:00,6.8,2.03,23
6/12/2006 23:10,6.9,1.87,338
6/12/2006 23:20,5.4,2.62,338
6/12/2006 23:30,5.4,2.99,338
6/12/2006 23:40,6,2.99,0
6/12/2006 23:50,6.1,3.15,338
6/13/2006 0:00,6.6,2.41,315
6/13/2006 0:10,5.6,2.09,338
6/13/2006 0:20,6.4,2.19,0
6/13/2006 0:30,6.8,2.51,338
6/13/2006 0:40,6.9,2.14,0
6/13/2006 0:50,6.7,2.73,338
6/13/2006 1:00,7.5,1.71,23
6/13/2006 1:10,4.1,2.41,315
6/13/2006 1:20,8.9,2.3,23
6/13/2006 1:30,8.5,3.1,315
6/13/2006 1:40,8.7,1.87,0
6/13/2006 1:50,6.1,2.83,338
6/13/2006 2:00,10.5,2.51,23
6/13/2006 2:10,7.1,2.51,23
6/13/2006 2:20,7.7,2.19,23
6/13/2006 2:30,7.3,2.62,0
6/13/2006 2:40,6.7,3.37,0
6/13/2006 2:50,10,2.78,23
6/13/2006 3:00,8.3,1.44,23
6/13/2006 3:10,5.4,2.03,23
6/13/2006 3:20,3.9,2.73,0
6/13/2006 3:30,4.5,3.96,338
6/13/2006 3:40,7.7,2.3,338
6/13/2006 3:50,3.6,1.55,293
6/13/2006 4:00,8.2,1.66,0
6/13/2006 4:10,3.5,2.67,0
6/13/2006 4:20,5.3,1.28,293
6/13/2006 4:30,5.2,1.76,293
6/13/2006 4:40,6.1,3.42,315
6/13/2006 4:50,8.8,1.66,315
6/13/2006 5:00,10.6,1.6,0
6/13/2006 5:10,10.1,1.6,0
6/13/2006 5:20,10.2,2.35,338
6/13/2006 5:30,9.3,2.35,338
6/13/2006 5:40,12.4,1.5,338
6/13/2006 5:50,11.8,1.87,0
6/13/2006 6:00,14.1,1.87,0
6/13/2006 6:10,12.8,1.76,0
6/13/2006 6:20,14.5,2.19,0
6/13/2006 6:30,12.3,2.46,0
6/13/2006 6:40,10.8,1.76,0
6/13/2006 6:50,9.4,2.09,338
6/13/2006 7:00,5.8,1.12,338
6/13/2006 7:10,6.2,0.91,315
6/13/2006 7:20,6.3,1.12,315
6/13/2006 7:30,7.2,0.96,293
6/13/2006 7:40,8.6,1.12,293
6/13/2006 7:50,9.1,1.07,293
6/13/2006 8:00,9.4,0.96,293
6/13/2006 8:10,9.7,1.07,270
6/13/2006 8:20,10.5,0.8,270
6/13/2006 8:30,11.9,1.5,293
6/13/2006 8:40,12.9,1.23,293
6/13/2006 8:50,12.5,1.39,293
6/13/2006 9:00,12.1,1.5,293
6/13/2006 9:10,11.5,1.34,293
6/13/2006 9:20,11.6,1.23,293
6/13/2006 9:30,11.8,1.18,293
6/13/2006 9:40,12.7,1.34,293
6/13/2006 9:50,13.1,1.66,293
6/13/2006 10:00,12.1,1.39,293
6/13/2006 10:10,12.8,1.6,315
6/13/2006 10:20,12.7,1.6,315
6/13/2006 10:30,13.1,1.76,315
6/13/2006 10:40,14.5,1.71,315
6/13/2006 10:50,14.4,1.5,315
6/13/2006 11:00,13.5,1.44,315
6/13/2006 11:10,13.7,1.71,315
6/13/2006 11:20,13.6,1.55,315
6/13/2006 11:30,13.7,1.87,338
6/13/2006 11:40,14.4,13.63,338
6/13/2006 11:50,14.3,1.87,338
6/13/2006 12:00,14.1,1.71,338
6/13/2006 12:10,13.5,1.87,315
6/13/2006 12:20,13.2,1.87,315
6/13/2006 12:30,12.8,1.55,315
6/13/2006 12:40,12.6,1.6,315
6/13/2006 12:50,12.3,1.66,315
6/13/2006 13:00,12.8,1.5,315
6/13/2006 13:10,13.2,1.66,315
6/13/2006 13:20,12.9,1.66,315
6/13/2006 13:30,13.3,1.5,315
6/13/2006 13:40,13.9,1.55,315
6/13/2006 13:50,13.9,1.71,315
6/13/2006 14:00,14.4,1.92,315
6/13/2006 14:10,15.2,1.76,315
6/13/2006 14:20,15.4,2.03,315
6/13/2006 14:30,15.6,1.66,315
6/13/2006 14:40,14.7,1.55,315
6/13/2006 14:50,15.2,1.82,315
6/13/2006 15:00,14.8,1.76,315
6/13/2006 15:10,15,1.76,315
6/13/2006 15:20,15.2,1.82,315
6/13/2006 15:30,14.7,1.44,315
6/13/2006 15:40,15.1,1.76,315
6/13/2006 15:50,15.1,1.66,315
6/13/2006 16:00,14.7,1.66,315
6/13/2006 16:10,15.1,1.66,315
6/13/2006 16:20,13.9,1.66,315
6/13/2006 16:30,14.1,1.6,315
6/13/2006 16:40,14.7,1.66,315
6/13/2006 16:50,14.1,1.55,315
6/13/2006 17:00,14.6,1.87,315
6/13/2006 17:10,13.1,1.71,315
6/13/2006 17:20,14.3,1.82,315
6/13/2006 17:30,14.8,1.71,315
6/13/2006 17:40,14.5,1.92,315
6/13/2006 17:50,13,1.76,338
6/13/2006 18:00,13.7,1.71,338
6/13/2006 18:10,13,1.92,338
6/13/2006 18:20,12.5,1.5,338
6/13/2006 18:30,12.7,1.76,338
6/13/2006 18:40,12.7,1.55,338
6/13/2006 18:50,12.2,1.82,338
6/13/2006 19:00,11,1.66,338
6/13/2006 19:10,11.2,1.6,338
6/13/2006 19:20,12.7,1.82,338
6/13/2006 19:30,13.1,1.92,338
6/13/2006 19:40,12.8,2.09,338
6/13/2006 19:50,14.1,2.46,338
6/13/2006 20:00,14,2.03,338
6/13/2006 20:10,14.4,13.63,0
6/13/2006 20:20,14.3,2.14,0
6/13/2006 20:30,14.4,2.03,338
6/13/2006 20:40,12.3,1.82,338
6/13/2006 20:50,12.5,2.14,338
6/13/2006 21:00,12.4,2.19,338
6/13/2006 21:10,10.9,2.09,315
6/13/2006 21:20,10.9,1.71,315
6/13/2006 21:30,9.5,1.55,315
6/13/2006 21:40,8.7,1.28,315
6/13/2006 21:50,10.2,1.55,293
6/13/2006 22:00,9.5,1.71,270
6/13/2006 22:10,13.6,3.9,225
6/13/2006 22:20,18.5,2.94,270
6/13/2006 22:30,16.2,3.21,248
6/13/2006 22:40,19.5,2.73,248
6/13/2006 22:50,22,3.85,248
6/13/2006 23:00,24.5,3.37,248
6/13/2006 23:10,23.2,3.53,270
6/13/2006 23:20,24.1,4.17,270
6/13/2006 23:30,24.2,3.26,270
6/13/2006 23:40,19.8,2.35,270
6/13/2006 23:50,19.5,2.89,270
6/14/2006 0:00,20.7,2.46,270
6/14/2006 0:10,20.5,3.1,270
6/14/2006 0:20,17,3.32,248
6/14/2006 0:30,13.9,4.28,203
6/14/2006 0:40,18.3,3.05,293
6/14/2006 0:50,20.2,3.48,270
6/14/2006 1:00,24.9,3.21,270
6/14/2006 1:10,26.6,3.48,270
6/14/2006 1:20,25.6,3.53,270
6/14/2006 1:30,23.3,2.73,270
6/14/2006 1:40,23.1,2.51,248
6/14/2006 1:50,26.6,3.69,225
6/14/2006 2:00,27.4,3.21,248
6/14/2006 2:10,30.6,3.32,248
6/14/2006 2:20,32,4.17,248
6/14/2006 2:30,31.9,4.06,248
6/14/2006 2:40,29.9,4.49,248
6/14/2006 2:50,25.4,3.58,270
6/14/2006 3:00,28,3.96,270
6/14/2006 3:10,26.3,4.87,270
6/14/2006 3:20,28.9,4.65,248
6/14/2006 3:30,28.9,5.88,248
6/14/2006 3:40,33.3,4.38,270
6/14/2006 3:50,32,4.71,248
6/14/2006 4:00,28,3.32,248
6/14/2006 4:10,29.9,3.69,270
6/14/2006 4:20,33.3,3.85,270
6/14/2006 4:30,31.6,4.81,270
6/14/2006 4:40,32,4.49,270
6/14/2006 4:50,30.7,4.28,270
6/14/2006 5:00,29.8,3.8,293
6/14/2006 5:10,28,4.81,293
6/14/2006 5:20,27.4,4.12,293
6/14/2006 5:30,24.2,3.74,293
6/14/2006 5:40,24.7,3.64,293
6/14/2006 5:50,23.2,3.9,293
6/14/2006 6:00,22.5,3.26,293
6/14/2006 6:10,23,2.99,293
6/14/2006 6:20,20.9,2.99,293
6/14/2006 6:30,21,3.15,293
6/14/2006 6:40,21.7,3.42,293
6/14/2006 6:50,23.2,3.9,293
6/14/2006 7:00,22.4,3.15,293
6/14/2006 7:10,21.5,2.78,293
6/14/2006 7:20,21,2.73,315
6/14/2006 7:30,20.8,3.37,315
6/14/2006 7:40,20,3.1,315
6/14/2006 7:50,22.9,3.48,315
6/14/2006 8:00,22.9,2.89,315
6/14/2006 8:10,22.8,3.32,315
6/14/2006 8:20,23.4,3.37,315
6/14/2006 8:30,23.6,3.42,315
6/14/2006 8:40,23,3.8,315
6/14/2006 8:50,23.7,3.58,315
6/14/2006 9:00,23.9,3.64,315
6/14/2006 9:10,23.7,3.42,315
6/14/2006 9:20,22.4,3.42,315
6/14/2006 9:30,21.2,3.69,315
6/14/2006 9:40,22.6,3.15,315
6/14/2006 9:50,22.2,3.32,315
6/14/2006 10:00,21.6,3.37,315
6/14/2006 10:10,19.8,2.94,315
6/14/2006 10:20,22,3.21,315
6/14/2006 10:30,22.2,3.58,315
6/14/2006 10:40,22.9,4.17,315
6/14/2006 10:50,23.1,3.42,315
6/14/2006 11:00,24,3.42,315
6/14/2006 11:10,23.3,2.99,315
6/14/2006 11:20,25.2,3.9,315
6/14/2006 11:30,25.2,2.99,315
6/14/2006 11:40,23.9,3.37,315
6/14/2006 11:50,22.4,3.21,315
6/14/2006 12:00,22.6,3.26,315
6/14/2006 12:10,22.4,3.53,315
6/14/2006 12:20,21.9,3.15,315
6/14/2006 12:30,21.5,3.05,293
6/14/2006 12:40,22.9,3.48,293
6/14/2006 12:50,24.9,3.9,293
6/14/2006 13:00,25.4,4.17,293
6/14/2006 13:10,25.7,3.48,293
6/14/2006 13:20,25,3.69,293
6/14/2006 13:30,22,5.83,315
6/14/2006 13:40,15.5,4.12,338
6/14/2006 13:50,13.1,2.14,315
6/14/2006 14:00,9.2,2.09,315
6/14/2006 14:10,12.1,1.98,293
6/14/2006 14:20,13,1.71,293
6/14/2006 14:30,14.4,1.92,293
6/14/2006 14:40,8.6,3.74,315
6/14/2006 14:50,5.7,1.71,293
6/14/2006 15:00,7.6,1.28,270
6/14/2006 15:10,9.7,1.34,293
6/14/2006 15:20,11.6,1.76,293
6/14/2006 15:30,14,1.87,293
6/14/2006 15:40,16,1.87,293
6/14/2006 15:50,15.1,2.78,293
6/14/2006 16:00,15.3,5.03,293
6/14/2006 16:10,15.3,2.67,293
6/14/2006 16:20,14.6,2.19,293
6/14/2006 16:30,16.3,1.82,293
6/14/2006 16:40,15,1.82,293
6/14/2006 16:50,15.3,2.03,293
6/14/2006 17:00,15.3,2.3,315
6/14/2006 17:10,16.9,2.14,293
6/14/2006 17:20,18.6,2.14,293
6/14/2006 17:30,24.8,2.89,293
6/14/2006 17:40,27,3.58,293
6/14/2006 17:50,26.6,3.8,293
6/14/2006 18:00,29,3.85,293
6/14/2006 18:10,29.8,3.42,293
6/14/2006 18:20,31.1,4.28,293
6/14/2006 18:30,28.7,4.12,293
6/14/2006 18:40,26.7,3.74,293
6/14/2006 18:50,26.8,3.32,293
6/14/2006 19:00,25.7,3.8,293
6/14/2006 19:10,24,3.21,293
6/14/2006 19:20,23.1,2.94,293
6/14/2006 19:30,24.1,3.53,293
6/14/2006 19:40,21,3.48,293
6/14/2006 19:50,23.1,3.74,293
6/14/2006 20:00,24.4,3.64,293
6/14/2006 20:10,26,4.33,315
